fips,county,state,PCT_low_access_fullPop_2010,PCT_low_access_fullPop_2015,PCT_low_access_lowInc_2010,PCT_low_access_lowInc_2015,PCT_low_access_noCar_2010,PCT_low_access_noCar_2015,PCT_low_access_snap_2015,*PCT_low_access_fullPop_2013,*PCT_low_access_lowInc_2013,*PCT_low_access_noCar_2013
1057,Fayette,AL,2.5376248132867643,2.3628951514808536,1.3296278874374283,1.354458698693846,3.4931294798555355,6.266506819350999,0.7961257449073633,2.3978410838420356,1.3494925364425625,5.711831351451906
1059,Franklin,AL,9.695227066135063,11.555140475788987,3.6438945764672286,4.120619393856075,3.7397469288220657,3.7128103535906885,2.0673816992437573,11.183157793858202,4.025274430378306,3.718197668636964
1061,Geneva,AL,2.2620270743610824,2.259027229296271,0.9303119503299364,0.9307847980967114,1.66903830964848,2.3201701272453295,0.41738082201319415,2.259627198309233,0.9306902285433565,2.1899437637259593
1063,Greene,AL,36.33515715077878,32.75833066761382,20.954377728380322,21.342475716602983,8.002548260862142,8.343311725592004,12.257140033186264,33.47369596424681,21.264856118958452,8.275159032646032
1065,Hale,AL,0.5527592562087049,11.830846128694542,0.22626913677175764,4.647506988087107,8.07456204332396,9.59633824115071,1.6153142099164037,9.575228754197376,3.7632594178240373,9.29198300158536
1067,Henry,AL,2.232764365860126,4.655371795454584,0.9988050068328402,2.142167970256265,4.944495778610151,4.541688785004347,0.9197628174572549,4.170850309535693,1.91349537757158,4.622250183725508
1069,Houston,AL,21.078247391625258,18.061340106091762,7.3320376719231986,6.282605938095543,2.434556077069601,2.2414950813933046,1.8081904160149234,18.664721563198462,6.492492284861074,2.280107280528564
1071,Jackson,AL,9.121428088302103,7.926365825835047,4.084924139183797,3.2725105417022373,3.4973670877979037,3.513836919596346,1.0631989816759078,8.165378278328458,3.4349932611985494,3.5105429532366577
1073,Jefferson,AL,31.780146379975278,31.232875774504382,11.421992033586974,12.27159061439927,2.8601179504561705,2.742853707431759,5.257638033235522,31.34232989559856,12.101670898236812,2.7663065560366413
1075,Lamar,AL,0.6343170654394061,1.5789110975071685,0.358371225761606,0.7506765904452212,3.418512239340931,3.9088334348910534,0.3384483432122825,1.3899922910936162,0.6722155175084982,3.810769195781029
1077,Lauderdale,AL,15.730612472102385,13.457265966728796,5.579330605780065,5.038074087861212,2.334430635255874,3.2198110778161064,1.4527711094052067,13.911935267803514,5.146325391444982,3.04273498930406
1079,Lawrence,AL,3.9297547510666297,4.799919493441918,1.6444582678318707,2.122488172762448,3.4072836343106414,3.4652881819801085,0.9034834163545188,4.6258865449668605,2.0268821917763327,3.453687272446215
1081,Lee,AL,31.22691212327458,26.265008787000504,11.35168028405834,12.249503722650894,2.7635946462111995,2.279176288188176,2.577611339204034,27.257389454255318,12.069939034932384,2.376059959792781
1083,Limestone,AL,12.245967721499722,11.281947371575995,3.9498614551312845,3.5183538563756978,2.773429054863976,2.6679963209080997,1.7589300255208071,11.474751441560741,3.604655376126815,2.689082867699275
1085,Lowndes,AL,48.700787091976636,22.478665296176032,26.219250052239136,13.062144953344987,12.712163854041359,10.474890006356205,6.562970115425207,27.723089655336153,15.693565973123816,10.922344775893235
1087,Macon,AL,34.988386829788034,37.52927141878496,19.212845190263515,21.638664429764262,9.916545156107166,10.475654407325827,12.215751279486293,37.021094500985576,21.15350058186411,10.363832557082095
1089,Madison,AL,32.86992603903695,26.44597413222182,8.104519215169603,7.467345123230629,2.099628011693734,1.7338991941515443,2.481195803818909,27.730764513584845,7.594779941618424,1.8070449576599823
1091,Marengo,AL,26.570555011295,24.373451360066294,15.139067413595042,12.62897065386598,4.8331799047521145,6.731829490502273,5.514828766198219,24.812872090312034,13.130990005811793,6.352099573352241
1093,Marion,AL,1.7484114258101864,6.269273850522615,0.6361068717237522,3.254542626393716,3.465577344627073,4.232911071957055,1.5302529516573313,5.36510136558013,2.730855475459723,4.079444326491059
1095,Marshall,AL,13.775397689545684,11.271673991954009,6.5607307182454555,5.187505411019835,3.507258074201871,3.1729326463622454,1.8663065030448338,11.772418731472344,5.462150472464959,3.2397977319301705
1097,Mobile,AL,27.306484392870562,25.126066244389722,10.588538772688286,10.265925301371794,2.248038882086168,2.049897305396693,4.729605011798403,25.56214987408589,10.330447995635092,2.089525620734588
1099,Monroe,AL,30.991151755774755,24.760016749877014,16.94656221564249,12.83952666165294,6.829279931171858,8.979837313153723,3.6643807441039717,26.006243751056562,13.66093377245085,8.54972583675735
1101,Montgomery,AL,28.016637079891265,28.854111159943102,11.281747834406683,14.572141064235861,2.62188869727428,3.1347536972372616,7.223483354069071,28.686616343932734,13.914062418270026,3.0321806972446654
1103,Morgan,AL,11.724555835865763,12.98374723901816,3.512085644079245,4.084201811613055,2.143997880331746,2.0816150923051095,1.5130180891160812,12.73190895838768,3.9697785781062933,2.0940916499104367
1105,Perry,AL,9.174419598250845,8.32357167759611,5.5966481015648295,4.885117507677651,11.505457310511781,8.853715303061819,1.8469773248789487,8.493741261727058,5.027423626455087,9.38406370455181
1107,Pickens,AL,4.311914591569021,2.679725716655743,2.121777885373083,0.8921588403881748,7.553754488485409,5.962544691342499,0.6998964276999063,3.0061634916383984,1.1380826493851566,6.280786650771081
1109,Pike,AL,11.346275153116721,13.786124616497949,5.774621509385179,6.304344573644488,4.322880651821294,4.262256911782687,2.208795236199773,13.298154723821703,6.198399960792626,4.274381659790409
1111,Randolph,AL,4.6308588684253476,14.728012324768386,2.046915453993292,6.815483083093571,4.6074378374933005,4.9946081685551285,2.7634985193622326,12.70858163349978,5.861769557273515,4.917174102342763
1113,Russell,AL,16.076004627959243,11.75865619219716,7.79916613125722,5.546703228318072,3.5613458675377268,2.8429722390176835,2.541142571614956,12.622125879349577,5.997195808905902,2.986646964721692
1115,St. Clair,AL,4.478454796815212,5.457203495599691,1.162896576731768,1.567858407156042,2.984172619702334,2.1613219819675025,0.4552856805650297,5.261453755842795,1.4868660410711871,2.3258921095144687
1117,Shelby,AL,26.662022087815618,24.154762471320453,3.818115576120896,4.302479799198402,1.308010677241553,1.8346760109252618,0.9512360910682228,24.656214394619486,4.2056069545829,1.72934294418852
1119,Sumter,AL,16.157661886220808,16.744353545298555,10.57902373444874,10.37288563071278,7.926062170026631,10.544689098323236,6.6995211831226325,16.627015213483006,10.414113251459971,10.020963712663916
1121,Talladega,AL,15.010583769858549,13.413845072215915,5.940251191889185,5.8546645943336335,3.8435377039456884,3.903612535632487,3.0431546238428315,13.733192811744441,5.871781913844744,3.8915975692951275
1123,Tallapoosa,AL,11.048449346060432,8.373536278820644,4.839763298998269,4.324954395602725,5.87989386852262,6.270150241114454,1.6028676679761025,8.908518892268601,4.427916176281833,6.192098966596087
1125,Tuscaloosa,AL,20.2811408926328,17.908299895553846,7.37470609761605,6.494042564553264,2.2531845371121606,1.8598990416876058,1.987336398445962,18.382868094969638,6.670175271165821,1.9385561407725167
1127,Walker,AL,11.234592513480699,11.725317658047238,3.8759361316476135,5.210069743914313,4.711485048309962,4.4985011031331155,2.4242918110901996,11.62717262913393,4.943243021460973,4.541097892168485
1129,Washington,AL,9.716742408783857,8.41190459768574,3.4677679433957165,3.583565885650742,4.795966326865582,4.0705808495029006,1.3225216606052204,8.672872159905364,3.5604062971997372,4.215657944975437
1131,Wilcox,AL,44.329225182512424,42.820296210425276,27.56702252677258,30.464746029194345,12.604996836454148,13.32527101311075,12.018112323672925,43.1220820048427,29.885201328709993,13.18121617777943
1133,Winston,AL,4.130307165763682,5.959127002697843,1.4521096818069883,2.6550128462956955,2.030415913573079,4.0061800916301,0.8819983255488458,5.593363035311011,2.414432213397954,3.6110272560186956
2013,Aleutians East,AK,39.03376220819039,70.13690003589271,22.27694877997192,34.93750964928621,20.52360516078282,21.93798278694322,9.793124513388426,63.91627247035225,32.40539747542336,21.65510726171114
2016,Aleutians West,AK,13.747106270696493,22.356213865453874,7.53363830740036,8.57404778862735,8.94693040138952,11.509969603352145,2.947771134584703,20.6343923465024,8.365965892381952,10.99736176295962
2020,Anchorage,AK,30.147854413804286,27.427207871838018,4.571834923249916,5.113838821052922,0.9657646836689803,0.9256766594867039,1.321402546367989,27.97133718023127,5.0054380414923205,0.9336942643231592
2050,Bethel,AK,78.01478363191443,67.62395515028449,38.56978362882554,41.98759872117439,60.871017417782205,53.51506658816814,28.741751557349815,69.70212084661047,41.304035702704624,54.98625675409095
2060,Bristol Bay,AK,43.54489163812758,99.99999981287634,7.243525199714604,17.663233060884657,13.875702639490543,9.798994991956809,5.025125608630543,88.70897817792658,15.579291488650647,10.614336521463555
2068,Denali,AK,100.00000074171741,100.00000074171741,18.527518684302137,22.933714962316046,2.756950855081923,0.44985904511372204,2.631578957838561,100.00000074171741,22.052475706713263,0.9112774071073622
2070,Dillingham,AK,32.56828351618361,50.78418951985187,16.513495358527976,32.19756973688343,26.809061533445682,34.63980046012655,18.60862333199584,47.14100831911822,29.060754861212338,33.07365267479038
2090,Fairbanks North Star,AK,37.147638062279746,34.445623577555985,9.978115552037446,7.276819877993298,3.1679848516065423,2.247470511732439,1.5844995643662165,34.98602647450074,7.817079012802127,2.4315733797072596
2100,Haines,AK,20.703178712941266,20.689558874093258,4.8900145609531105,7.440981694271412,2.015862215610592,2.682935335782106,2.171413559915535,20.69228284186286,6.930788267607752,2.549520711747803
2105,Hoonah-Angoon,AK,78.83331369754046,99.39092036299768,32.14054667730972,38.76796356592261,28.217869195021354,28.731276066327048,18.91271321392245,95.27939902990623,37.44248018820003,28.62859469206591
2110,Juneau,AK,32.416172874904234,32.17481344389129,6.134615269678721,5.906283329404573,2.8583415127121854,2.6803449751634365,2.1491849623478543,32.22308533009388,5.951949717459403,2.715944282673186
2122,Kenai Peninsula,AK,20.37849870647148,19.654846678870037,5.907287420529766,5.835360742319909,3.337569280436519,3.920923572278557,1.5367448457955508,19.799577084390325,5.84974607796188,3.8042527139101496
2130,Ketchikan Gateway,AK,7.687721360458038,7.884536000915338,0.8885921939362172,1.6138728744157524,2.2266533523176246,0.9127432114369878,0.7169423775855344,7.8451730728238775,1.4688167383198454,1.175525239613115
2150,Kodiak Island,AK,10.415399512632211,14.336809950599324,3.6978910694288403,4.606255646434321,4.9751467199107555,2.065797689080734,1.3320709872012593,13.552527863005903,4.424582731033225,2.6476674952467385
