,county_fips,ABS_facilities_2009,ABS_facilities_2014,PCT_facilities_change,ABS_facilities_per_thousand_pop_2009,ABS_facilities_per_thousand_pop_2014,PCT_facilities_per_thousand_pop_change
2145,40029,0,0,0.0,0.0,0.0,0.0
2146,40031,2,5,150.0,0.0166733,0.0399894,139.84068206
2147,40033,0,0,0.0,0.0,0.0,0.0
2148,40035,0,0,0.0,0.0,0.0,0.0
2149,40037,5,1,-80.0,0.071906234,0.0141579,-80.31062408
2150,40039,3,3,0.0,0.109954552,0.101694915,-7.511864407
2151,40041,2,2,0.0,0.0484379,0.0482556,-0.376393379
2152,40043,0,0,0.0,0.0,0.0,0.0
2153,40045,0,0,0.0,0.0,0.0,0.0
2154,40047,5,6,20.0,0.083348614,0.095100728,14.099950865
2155,40049,2,1,-50.0,0.072511058,0.0362832,-49.961902689
2156,40051,2,5,150.0,0.0382914,0.092843614,142.465740706
2157,40053,0,0,0.0,0.0,0.0,0.0
2158,40055,0,0,0.0,0.0,0.0,0.0
2159,40057,0,0,0.0,0.0,0.0,0.0
2160,40059,0,0,0.0,0.0,0.0,0.0
2161,40061,0,0,0.0,0.0,0.0,0.0
2162,40063,1,1,0.0,0.072966071,0.072432276,-0.731565986
2163,40065,1,3,200.0,0.0380865,0.115393492,202.977152089
2164,40067,0,0,0.0,0.0,0.0,0.0
2165,40069,0,0,0.0,0.0,0.0,0.0
2166,40071,2,1,-50.0,0.0427223,0.0219887,-48.531157923
2167,40073,1,0,-100.0,0.06710959,0.0,-100.0
2168,40075,0,0,0.0,0.0,0.0,0.0
2169,40077,1,0,-100.0,0.089645899,0.0,-100.0
2170,40079,2,3,50.0,0.0400088,0.0602882,50.687285223
2171,40081,1,2,100.0,0.0293884,0.0577717,96.579912765
2172,40083,3,2,-33.333333333,0.072964296,0.0441735,-39.458727214
2173,40085,0,0,0.0,0.0,0.0,0.0
2174,40087,3,2,-33.333333333,0.088699663,0.0536006,-39.57065902
2175,40089,0,1,,0.0,0.0302572,
2176,40091,0,0,0.0,0.0,0.0,0.0
2177,40093,1,1,0.0,0.132327643,0.129032258,-2.490322581
2178,40095,0,0,0.0,0.0,0.0,0.0
2179,40097,2,1,-50.0,0.0486701,0.0245002,-49.660672285
2180,40099,2,1,-50.0,0.149555074,0.072448019,-51.557632399
2181,40101,6,2,-66.666666667,0.084893247,0.0285853,-66.327930709
2182,40103,0,0,0.0,0.0,0.0,0.0
2183,40105,0,0,0.0,0.0,0.0,0.0
2184,40107,0,0,0.0,0.0,0.0,0.0
2185,40109,71,67,-5.633802817,0.099775856,0.08744282,-12.360741979
2186,40111,3,2,-33.333333333,0.075344702,0.0511574,-32.102144349
2187,40113,1,4,300.0,0.021077,0.083366333,295.531564578
2188,40115,1,1,0.0,0.0313647,0.0311478,-0.691481078
2189,40117,0,0,0.0,0.0,0.0,0.0
2190,40119,4,2,-50.0,0.0520434,0.0249178,-52.121125287
2191,40121,2,2,0.0,0.0435853,0.0448169,2.825706987
2192,40123,1,3,200.0,0.0268219,0.078936982,194.300749901
2193,40125,3,7,133.333333333,0.043477,0.097478102,124.206133694
2194,40127,0,0,0.0,0.0,0.0,0.0
2195,40129,0,0,0.0,0.0,0.0,0.0
2196,40131,5,3,-40.0,0.0577521,0.033402,-42.163113066
2197,40133,1,0,-100.0,0.0393267,0.0,-100.0
2198,40135,2,1,-50.0,0.0473844,0.0241791,-48.972387446
2199,40137,1,3,200.0,0.0223219,0.067426337,202.063245904
2200,40139,0,2,,0.0,0.091520615,
2201,40141,0,0,0.0,0.0,0.0,0.0
2202,40143,76,80,5.263157895,0.12714388,0.127065207,-0.061877
2203,40145,4,2,-50.0,0.0554454,0.0264194,-52.350664447
2204,40147,6,4,-33.333333333,0.118217283,0.077016385,-34.851839729
2205,40149,0,0,0.0,0.0,0.0,0.0
2206,40151,0,0,0.0,0.0,0.0,0.0
2207,40153,1,0,-100.0,0.0488591,0.0,-100.0
2208,41001,4,2,-50.0,0.246533128,0.124540756,-49.483155863
2209,41003,14,11,-21.428571429,0.163953625,0.127438714,-22.271487491
2210,41005,53,44,-16.981132075,0.14167903,0.111400302,-21.371354912
2211,41007,5,4,-20.0,0.135237477,0.106740674,-21.071676362
2212,41009,8,2,-75.0,0.161962991,0.0404375,-75.032855496
2213,41011,6,4,-33.333333333,0.095118819,0.06402561,-32.688808857
2214,41013,3,2,-33.333333333,0.140121439,0.095247166,-32.025272248
2215,41015,5,4,-20.0,0.223803769,0.179091113,-19.978509066
2216,41017,33,29,-12.121212121,0.209730211,0.170199779,-18.84822946
2217,41019,10,7,-30.0,0.093128946,0.065437685,-29.734323
2218,41021,0,0,0.0,0.0,0.0,0.0
2219,41023,0,0,0.0,0.0,0.0,0.0
2220,41025,1,1,0.0,0.134553283,0.140331182,4.294134157
2221,41027,5,4,-20.0,0.227117874,0.174786978,-23.041293424
2222,41029,27,24,-11.111111111,0.133464491,0.114129737,-14.486815109
2223,41031,2,4,100.0,0.092038656,0.180245133,95.836337419
2224,41033,11,7,-36.363636364,0.133632995,0.083733059,-37.341029525
2225,41035,6,7,16.666666667,0.090279868,0.106943702,18.457973671
2226,41037,2,1,-50.0,0.253132515,0.127583567,-49.598111763
2227,41039,42,38,-9.523809524,0.119709277,0.106045427,-11.414195496
2228,41041,4,3,-25.0,0.086977321,0.064646813,-25.673943025
2229,41043,11,10,-9.090909091,0.094826769,0.083782969,-11.646289633
2230,41045,3,3,0.0,0.095953942,0.098817484,2.98428802
2231,41047,29,37,27.586206897,0.092536751,0.113458649,22.609284576
2232,41049,0,0,0.0,0.0,0.0,0.0
2233,41051,86,85,-1.162790698,0.118177159,0.109435672,-7.396933753
2234,41053,7,9,28.571428571,0.093415539,0.11550901,23.650744758
2235,41055,0,0,0.0,0.0,0.0,0.0
2236,41057,2,1,-50.0,0.079431272,0.0394602,-50.321600505
2237,41059,6,3,-50.0,0.079788295,0.0391109,-50.981683072
2238,41061,2,0,-100.0,0.078186083,0.0,-100.0
2239,41063,1,0,-100.0,0.14392631,0.0,-100.0
2240,41065,2,1,-50.0,0.080060846,0.0391926,-51.046443269
2241,41067,62,73,17.741935484,0.118162985,0.129662983,9.732318421
2242,41069,0,0,0.0,0.0,0.0,0.0
2243,41071,8,8,0.0,0.081097246,0.078617897,-3.057253484
2244,42001,10,3,-70.0,0.098763481,0.0294945,-70.136264428
2245,42003,189,184,-2.645502646,0.154642845,0.149441017,-3.363768361
2246,42005,8,7,-12.5,0.115740741,0.103267685,-10.776720513
2247,42007,12,10,-16.666666667,0.070371326,0.0590347,-16.109772992
2248,42009,2,3,50.0,0.040089,0.061292,52.889919503
2249,42011,59,45,-23.728813559,0.143936141,0.108776841,-24.427013383
2250,42013,10,7,-30.0,0.078640464,0.0555754,-29.329760629
2251,42015,8,3,-62.5,0.128168157,0.0485563,-62.115191635
2252,42017,82,83,1.219512195,0.131273933,0.132442934,0.890504566
2253,42019,23,20,-13.043478261,0.125452036,0.107559844,-14.262178054
2254,42021,9,12,33.333333333,0.0624194,0.087125722,39.581215694
2255,42023,0,0,0.0,0.0,0.0,0.0
2256,42025,8,7,-12.5,0.122691859,0.108626496,-11.463974799
2257,42027,11,20,81.818181818,0.071870998,0.125990601,75.301031634
2258,42029,80,73,-8.75,0.16119575,0.142360136,-11.684932155
2259,42031,2,2,0.0,0.0497847,0.0515185,3.482651142
2260,42033,6,6,0.0,0.073222523,0.073899816,0.92497937
2261,42035,4,4,0.0,0.102369862,0.10064159,-1.688262675
2262,42037,8,7,-12.5,0.119012199,0.104287715,-12.372247549
2263,42039,9,6,-33.333333333,0.101073627,0.068827072,-31.904024472
2264,42041,26,27,3.846153846,0.111153863,0.110763778,-0.350941303
2265,42043,33,28,-15.151515152,0.123553858,0.103148611,-16.515264822
2266,42045,84,89,5.952380952,0.150512279,0.158092937,5.036571151
2267,42047,4,3,-25.0,0.124192747,0.096172341,-22.56203116
2268,42049,34,30,-11.764705882,0.121498867,0.10774198,-11.322646878
2269,42051,7,8,14.285714286,0.0509276,0.0596632,17.15295727
2270,42053,0,0,0.0,0.0,0.0,0.0
2271,42055,18,16,-11.111111111,0.121080034,0.104649033,-13.570363394
2272,42057,1,0,-100.0,0.067439978,0.0,-100.0
2273,42059,1,0,-100.0,0.0257321,0.0,-100.0
2274,42061,6,5,-16.666666667,0.130730347,0.109289617,-16.400728597
2275,42063,4,4,0.0,0.0450268,0.0456069,1.288395321
2276,42065,2,3,50.0,0.0443725,0.067207312,51.461759039
2277,42067,2,4,100.0,0.081469714,0.161316341,98.007743184
2278,42069,21,20,-4.761904762,0.098067601,0.09402075,-4.12659312
2279,42071,58,58,0.0,0.11227755,0.108752719,-3.139390985
2280,42073,12,9,-25.0,0.131303958,0.101384461,-22.786439265
2281,42075,17,14,-17.647058824,0.127858964,0.102670157,-19.700461973
2282,42077,42,35,-16.666666667,0.120954852,0.097813724,-19.13203828
2283,42079,27,29,7.407407407,0.084236273,0.090957849,7.979431213
2284,42081,13,4,-69.230769231,0.111990765,0.0343324,-69.343537981
2285,42083,4,2,-50.0,0.091531086,0.0469991,-48.652300606
2286,42085,11,8,-27.272727273,0.094165183,0.069635458,-26.049675404
2287,42087,3,3,0.0,0.064292144,0.064444063,0.236294896
2288,42089,9,14,55.555555556,0.0531318,0.084178121,58.432576666
2289,42091,149,160,7.382550336,0.187304995,0.195872717,4.574208823
2290,42093,3,3,0.0,0.165152766,0.160935572,-2.553511078
2291,42095,32,24,-25.0,0.107873047,0.079825979,-26.000069848
2292,42097,5,4,-20.0,0.0527571,0.0425786,-19.293195947
2293,42099,7,5,-28.571428571,0.152591882,0.109567428,-28.195768819
2294,42101,82,107,30.487804878,0.0541363,0.068576688,26.674021114
2295,42103,7,1,-85.714285714,0.121378162,0.0177964,-85.338018035
2296,42105,0,0,0.0,0.0,0.0,0.0
2297,42107,8,9,12.5,0.0539236,0.0617297,14.476120908
2298,42109,7,5,-28.571428571,0.17699115,0.12399871,-29.940728616
2299,42111,3,3,0.0,0.0384492,0.0393608,2.370831037
2300,42113,0,0,0.0,0.0,0.0,0.0
2301,42115,3,0,-100.0,0.069210538,0.0,-100.0
2302,42117,4,4,0.0,0.09565259,0.094620807,-1.078677201
2303,42119,1,5,400.0,0.0223239,0.111423096,399.119757543
2304,42121,6,5,-16.666666667,0.10891862,0.093407312,-14.241190134
2305,42123,1,1,0.0,0.0239057,0.0245682,2.771294499
2306,42125,24,23,-4.166666667,0.115623088,0.110477599,-4.450225839
2307,42127,3,4,33.333333333,0.0570863,0.077819498,36.319008061
2308,42129,46,41,-10.869565217,0.125938033,0.114104419,-9.396377941
2309,42131,3,0,-100.0,0.106127069,0.0,-100.0
2310,42133,50,48,-4.0,0.115467574,0.10890404,-5.684309877
2311,44001,5,5,0.0,0.099850225,0.101916021,2.06889523
2312,44003,38,26,-31.578947368,0.227864193,0.157453612,-30.900239431
2313,44005,13,10,-23.076923077,0.156823007,0.121421113,-22.574426472
2314,44007,78,80,2.564102564,0.124540159,0.126587486,1.643908914
2315,44009,19,25,31.578947368,0.148896987,0.197389718,32.567973747
2316,45001,0,0,0.0,0.0,0.0,0.0
2317,45003,10,14,40.0,0.063091881,0.084975691,34.685620292
2318,45005,0,0,0.0,0.0,0.0,0.0
2319,45007,21,17,-19.047619048,0.112573977,0.088169701,-21.678434975
2320,45009,1,1,0.0,0.0624142,0.065867475,5.53286787
2321,45011,0,1,,0.0,0.0455394,
2322,45013,16,29,81.25,0.100164646,0.164911403,64.640329652
2323,45015,12,7,-41.666666667,0.068535399,0.035317,-48.469009359
2324,45017,0,1,,0.0,0.067213335,
2325,45019,42,55,30.952380952,0.121109013,0.144351272,19.191189198
2326,45021,4,3,-25.0,0.07253078,0.0535485,-26.171372983
2327,45023,1,1,0.0,0.0301114,0.0309243,2.699693849
2328,45025,3,2,-33.333333333,0.064325228,0.0433604,-32.591869919
2329,45027,2,0,-100.0,0.0572377,0.0,-100.0
2330,45029,2,2,0.0,0.0514615,0.0529507,2.893754468
2331,45031,6,5,-16.666666667,0.087329889,0.0737474,-15.553080921
2332,45033,0,0,0.0,0.0,0.0,0.0
2333,45035,7,6,-14.285714286,0.0524109,0.0404125,-22.892994497
2334,45037,1,0,-100.0,0.0369932,0.0,-100.0
2335,45039,0,0,0.0,0.0,0.0,0.0
2336,45041,7,8,14.285714286,0.0514252,0.0574585,11.732095787
2337,45043,5,3,-40.0,0.082823966,0.049364,-40.398861336
2338,45045,60,66,10.0,0.134331867,0.136716161,1.774927913
2339,45047,4,4,0.0,0.0574729,0.0575374,0.112197929
2340,45049,1,0,-100.0,0.0471587,0.0,-100.0
2341,45051,31,24,-22.580645161,0.116699292,0.080312684,-31.179801964
2342,45053,1,0,-100.0,0.0412643,0.0,-100.0
2343,45055,4,5,25.0,0.065420408,0.079162774,21.006238027
2344,45057,3,6,100.0,0.039791,0.072150072,81.322751323
2345,45059,5,2,-60.0,0.074741767,0.0300603,-59.781161228
2346,45061,0,0,0.0,0.0,0.0,0.0
2347,45063,28,30,7.142857143,0.108115204,0.107957163,-0.146179139
2348,45065,0,0,0.0,0.0,0.0,0.0
2349,45067,1,1,0.0,0.0300508,0.0313156,4.208812201
2350,45069,1,1,0.0,0.0342595,0.0358115,4.530153273
2351,45071,2,1,-50.0,0.0534574,0.0264669,-50.489638197
2352,45073,2,5,150.0,0.0270896,0.066496436,145.468267901
2353,45075,5,5,0.0,0.0539054,0.0555001,2.958152958
2354,45077,10,14,40.0,0.083904584,0.116309983,38.621726705
2355,45079,34,35,2.941176471,0.089416034,0.087158773,-2.52444767
2356,45081,1,0,-100.0,0.0508208,0.0,-100.0
2357,45083,31,33,6.451612903,0.109411121,0.112420028,2.750092804
2358,45085,6,4,-33.333333333,0.0560727,0.0370648,-33.898572077
2359,45087,2,1,-50.0,0.068728522,0.0358732,-47.804563065
2360,45089,2,1,-50.0,0.0577667,0.0305857,-47.053066218
2361,45091,19,27,42.105263158,0.084967086,0.110048666,29.519170992
2362,46003,0,0,0.0,0.0,0.0,0.0
2363,46005,4,3,-25.0,0.231374364,0.165116407,-28.636688866
2364,46007,0,0,0.0,0.0,0.0,0.0
2365,46009,0,0,0.0,0.0,0.0,0.0
2366,46011,2,5,150.0,0.063033818,0.15008705,138.105601249
2367,46013,7,4,-42.857142857,0.193471712,0.10414497,-46.170440682
2368,46015,2,1,-50.0,0.385802469,0.18835939,-51.177246186
2369,46017,0,0,0.0,0.0,0.0,0.0
2370,46019,2,1,-50.0,0.200220242,0.097106234,-51.500291319
2371,46021,0,0,0.0,0.0,0.0,0.0
2372,46023,0,1,,0.0,0.107677399,
2373,46025,0,0,0.0,0.0,0.0,0.0
2374,46027,2,1,-50.0,0.144446049,0.071777204,-50.308641975
2375,46029,5,6,20.0,0.184250286,0.214761257,16.559524662
2376,46031,0,0,0.0,0.0,0.0,0.0
2377,46033,1,1,0.0,0.123533045,0.118413262,-4.14446418
2378,46035,3,3,0.0,0.154822728,0.150867488,-2.554689464
2379,46037,0,0,0.0,0.0,0.0,0.0
2380,46039,0,0,0.0,0.0,0.0,0.0
2381,46041,0,0,0.0,0.0,0.0,0.0
2382,46043,0,0,0.0,0.0,0.0,0.0
2383,46045,0,0,0.0,0.0,0.0,0.0
2384,46047,2,1,-50.0,0.283446712,0.146092038,-48.458728999
2385,46049,0,0,0.0,0.0,0.0,0.0
2386,46051,1,1,0.0,0.135703623,0.138102472,1.767711642
2387,46053,0,0,0.0,0.0,0.0,0.0
2388,46055,0,0,0.0,0.0,0.0,0.0
2389,46057,0,0,0.0,0.0,0.0,0.0
2390,46059,0,1,,0.0,0.298953662,
2391,46061,0,1,,0.0,0.292483182,
2392,46063,0,0,0.0,0.0,0.0,0.0
2393,46065,3,3,0.0,0.177862098,0.170048747,-4.392925972
2394,46067,0,0,0.0,0.0,0.0,0.0
2395,46069,0,0,0.0,0.0,0.0,0.0
2396,46071,0,0,0.0,0.0,0.0,0.0
2397,46073,0,0,0.0,0.0,0.0,0.0
2398,46075,0,0,0.0,0.0,0.0,0.0
2399,46077,0,0,0.0,0.0,0.0,0.0
2400,46079,0,1,,0.0,0.080853816,
2401,46081,5,5,0.0,0.210251882,0.202782171,-3.552743643
2402,46083,7,7,0.0,0.160838197,0.135795763,-15.569954217
2403,46085,0,0,0.0,0.0,0.0,0.0
2404,46087,1,0,-100.0,0.178826896,0.0,-100.0
2405,46089,0,0,0.0,0.0,0.0,0.0
2406,46091,0,0,0.0,0.0,0.0,0.0
2407,46093,1,4,300.0,0.0395038,0.148417498,275.704055508
2408,46095,0,0,0.0,0.0,0.0,0.0
2409,46097,1,0,-100.0,0.415454923,0.0,-100.0
2410,46099,20,28,40.0,0.118707043,0.153104187,28.976498507
2411,46101,0,0,0.0,0.0,0.0,0.0
2412,46103,13,14,7.692307692,0.130201813,0.129339813,-0.662049283
2413,46105,0,0,0.0,0.0,0.0,0.0
2414,46107,1,0,-100.0,0.438020149,0.0,-100.0
2415,46109,0,0,0.0,0.0,0.0,0.0
2416,46111,0,0,0.0,0.0,0.0,0.0
2417,46113,0,0,0.0,0.0,0.0,0.0
2418,46115,1,1,0.0,0.155400155,0.151561079,-2.47044559
2419,46117,0,0,0.0,0.0,0.0,0.0
2420,46119,0,0,0.0,0.0,0.0,0.0
2421,46121,0,0,0.0,0.0,0.0,0.0
2422,46123,3,1,-66.666666667,0.532292406,0.181422351,-65.916787615
2423,46125,1,0,-100.0,0.120235662,0.0,-100.0
2424,46127,2,0,-100.0,0.141572875,0.0,-100.0
2425,46129,1,0,-100.0,0.186185068,0.0,-100.0
2426,46135,5,4,-20.0,0.22390399,0.176335743,-21.244930347
2427,46137,1,1,0.0,0.365363537,0.353857042,-3.149327672
2428,47001,4,6,50.0,0.0533113,0.079440737,49.01294884
2429,47003,4,2,-50.0,0.08919612,0.0428936,-51.910909988
2430,47005,0,0,0.0,0.0,0.0,0.0
2431,47007,0,0,0.0,0.0,0.0,0.0
2432,47009,7,7,0.0,0.0570548,0.0554065,-2.88905247
2433,47011,9,8,-11.111111111,0.09150061,0.077688759,-15.094818052
2434,47013,4,2,-50.0,0.098063251,0.0501027,-48.90776091
2435,47015,0,0,0.0,0.0,0.0,0.0
2436,47017,1,2,100.0,0.0351198,0.070497004,100.73316884
2437,47019,3,0,-100.0,0.0520481,0.0,-100.0
2438,47021,1,1,0.0,0.0255297,0.0251484,-1.4938135
2439,47023,1,1,0.0,0.0592979,0.0575407,-2.963346568
2440,47025,1,1,0.0,0.0311954,0.0316536,1.46872626
2441,47027,0,0,0.0,0.0,0.0,0.0
2442,47029,3,2,-33.333333333,0.083773142,0.0565387,-32.509752926
2443,47031,3,6,100.0,0.0568042,0.111892285,96.978908304
2444,47033,1,0,-100.0,0.068620051,0.0,-100.0
2445,47035,3,3,0.0,0.0538871,0.0517375,-3.988962663
2446,47037,59,81,37.288135593,0.095006828,0.121194529,27.564020649
2447,47039,1,1,0.0,0.08489685,0.085719184,0.968626779
2448,47041,0,0,0.0,0.0,0.0,0.0
2449,47043,5,4,-20.0,0.101255569,0.07909046,-21.890261987
2450,47045,3,4,33.333333333,0.078423171,0.105443522,34.454549449
2451,47047,2,0,-100.0,0.0521023,0.0,-100.0
2452,47049,1,0,-100.0,0.0556328,0.0,-100.0
2453,47051,4,4,0.0,0.097226611,0.09661369,-0.630404328
2454,47053,6,6,0.0,0.121028744,0.121280724,0.208198577
2455,47055,2,1,-50.0,0.067351406,0.0346584,-48.540879631
2456,47057,0,0,0.0,0.0,0.0,0.0
2457,47059,1,1,0.0,0.0145467,0.0146338,0.598521987
2458,47061,1,1,0.0,0.072584743,0.074487896,2.621973929
2459,47063,3,1,-66.666666667,0.0481309,0.015864,-67.039998308
2460,47065,36,51,41.666666667,0.108218927,0.145208132,34.179977412
2461,47067,0,0,0.0,0.0,0.0,0.0
2462,47069,1,3,200.0,0.0362161,0.11554015,219.029462738
2463,47071,4,4,0.0,0.153580342,0.15461925,0.676459219
2464,47073,3,1,-66.666666667,0.0527649,0.0176258,-66.595575923
2465,47075,2,1,-50.0,0.106044539,0.0549904,-48.144074787
2466,47077,2,4,100.0,0.072077267,0.142811239,98.136313328
2467,47079,1,2,100.0,0.0310231,0.0621041,100.186312259
2468,47081,0,0,0.0,0.0,0.0,0.0
2469,47083,1,0,-100.0,0.119402985,0.0,-100.0
2470,47085,1,0,-100.0,0.0541213,0.0,-100.0
2471,47087,0,0,0.0,0.0,0.0,0.0
2472,47089,1,0,-100.0,0.0194977,0.0,-100.0
2473,47091,1,1,0.0,0.054936,0.0559942,1.926199675
2474,47093,41,44,7.317073171,0.095465394,0.098073305,2.731787341
2475,47095,0,0,0.0,0.0,0.0,0.0
2476,47097,0,0,0.0,0.0,0.0,0.0
2477,47099,3,0,-100.0,0.072311809,0.0,-100.0
2478,47101,0,0,0.0,0.0,0.0,0.0
2479,47103,5,3,-40.0,0.150884181,0.089187502,-40.890091269
2480,47105,2,5,150.0,0.0417188,0.098481417,136.059955486
2481,47107,1,0,-100.0,0.0191088,0.0,-100.0
2482,47109,3,0,-100.0,0.115651503,0.0,-100.0
2483,47111,0,0,0.0,0.0,0.0,0.0
2484,47113,12,13,8.333333333,0.12279104,0.132412557,7.835682807
2485,47115,2,1,-50.0,0.071065629,0.0352026,-50.4646742
2486,47117,2,2,0.0,0.065782982,0.063961112,-2.769516134
2487,47119,9,6,-33.333333333,0.111544897,0.070163129,-37.098754604
2488,47121,0,0,0.0,0.0,0.0,0.0
2489,47123,3,2,-33.333333333,0.067657473,0.0442155,-34.648007723
2490,47125,10,16,60.0,0.0592186,0.084227815,42.232142387
2491,47127,0,0,0.0,0.0,0.0,0.0
2492,47129,0,0,0.0,0.0,0.0,0.0
2493,47131,3,3,0.0,0.09436633,0.096958728,2.747163957
2494,47133,2,1,-50.0,0.090958705,0.0453968,-50.090793536
2495,47135,0,0,0.0,0.0,0.0,0.0
2496,47137,0,0,0.0,0.0,0.0,0.0
2497,47139,0,0,0.0,0.0,0.0,0.0
2498,47141,5,9,80.0,0.06985289,0.121351042,73.723724129
2499,47143,2,2,0.0,0.063057666,0.0612726,-2.830795625
2500,47145,5,3,-40.0,0.091967554,0.0568742,-38.158413589
2501,47147,3,1,-66.666666667,0.0455989,0.0146888,-67.786933807
2502,47149,18,18,0.0,0.069477146,0.062304,-10.324465397
2503,47151,0,0,0.0,0.0,0.0,0.0
2504,47153,2,1,-50.0,0.141472731,0.068008705,-51.92804679
2505,47155,6,6,0.0,0.067343091,0.063084849,-6.32320471
2506,47157,63,76,20.634920635,0.068289648,0.080954151,18.545275545
2507,47159,1,0,-100.0,0.0520318,0.0,-100.0
2508,47161,0,0,0.0,0.0,0.0,0.0
2509,47163,27,23,-14.814814815,0.172346659,0.146452973,-15.024188324
2510,47165,15,16,6.666666667,0.094447138,0.092642989,-1.910221224
2511,47167,2,3,50.0,0.0328591,0.0486831,48.157343849
2512,47169,0,0,0.0,0.0,0.0,0.0
2513,47171,1,2,100.0,0.0544455,0.111339977,104.498135055
2514,47173,1,0,-100.0,0.0520156,0.0,-100.0
2515,47175,1,0,-100.0,0.180505415,0.0,-100.0
2516,47177,2,2,0.0,0.0503664,0.0500388,-0.650504141
2517,47179,10,8,-20.0,0.08217467,0.063370352,-22.883351024
2518,47181,0,0,0.0,0.0,0.0,0.0
2519,47183,0,0,0.0,0.0,0.0,0.0
2520,47185,2,1,-50.0,0.077552445,0.0380214,-50.973347021
2521,47187,28,38,35.714285714,0.15526917,0.185161724,19.252085854
2522,47189,11,9,-18.181818182,0.097908322,0.071784074,-26.68235765
2523,48001,3,2,-33.333333333,0.0513611,0.034706,-32.427507939
2524,48003,1,0,-100.0,0.06848846,0.0,-100.0
2525,48005,8,5,-37.5,0.092991898,0.0569801,-38.725783476
2526,48007,2,2,0.0,0.085870079,0.0800897,-6.731539324
2527,48009,1,0,-100.0,0.110827884,0.0,-100.0
2528,48011,0,0,0.0,0.0,0.0,0.0
2529,48013,4,3,-25.0,0.089639872,0.062795663,-29.946728346
2530,48015,1,4,300.0,0.0353932,0.137390946,288.184378649
2531,48017,0,1,,0.0,0.1447178,
2532,48019,1,1,0.0,0.0491039,0.0478652,-2.522496649
2533,48021,4,4,0.0,0.0543574,0.0512367,-5.741075203
2534,48023,0,0,0.0,0.0,0.0,0.0
2535,48025,3,3,0.0,0.094150138,0.091288075,-3.039892889
2536,48027,16,30,87.5,0.0531473,0.091146625,71.49807073
2537,48029,122,140,14.754098361,0.072376586,0.075436481,4.227741287
2538,48031,0,0,0.0,0.0,0.0,0.0
2539,48033,0,0,0.0,0.0,0.0,0.0
2540,48035,0,0,0.0,0.0,0.0,0.0
2541,48037,9,9,0.0,0.097581074,0.096488877,-1.119270973
2542,48039,20,24,20.0,0.064675523,0.070979877,9.747666537
2543,48041,17,21,23.529411765,0.088803452,0.100405447,13.064801732
2544,48043,1,1,0.0,0.110448421,0.109015589,-1.297285512
2545,48045,1,1,0.0,0.611995104,0.651041667,6.380208333
2546,48047,0,0,0.0,0.0,0.0,0.0
2547,48049,4,3,-25.0,0.105260388,0.079674926,-24.306828141
2548,48051,2,2,0.0,0.117123448,0.115921869,-1.025908538
2549,48053,3,6,100.0,0.070404356,0.133502436,89.622410609
2550,48055,2,1,-50.0,0.0528695,0.0251193,-52.488068325
2551,48057,0,0,0.0,0.0,0.0,0.0
2552,48059,0,1,,0.0,0.074002812,
2553,48061,16,17,6.25,0.0399697,0.0404384,1.172700123
2554,48063,0,0,0.0,0.0,0.0,0.0
2555,48065,0,0,0.0,0.0,0.0,0.0
2556,48067,1,0,-100.0,0.0330066,0.0,-100.0
2557,48069,0,0,0.0,0.0,0.0,0.0
2558,48071,2,1,-50.0,0.0584283,0.0262158,-55.131734172
2559,48073,3,2,-33.333333333,0.0594684,0.0392912,-33.929249669
2560,48075,1,1,0.0,0.142247511,0.14106362,-0.832275356
2561,48077,0,0,0.0,0.0,0.0,0.0
2562,48079,0,0,0.0,0.0,0.0,0.0
2563,48081,0,0,0.0,0.0,0.0,0.0
2564,48083,1,0,-100.0,0.112777715,0.0,-100.0
2565,48085,76,96,26.315789474,0.099243788,0.108445045,9.271367613
2566,48087,1,1,0.0,0.328731098,0.331455088,0.82863772
2567,48089,4,1,-75.0,0.192455735,0.0482649,-74.921569574
2568,48091,14,16,14.285714286,0.131640809,0.129351464,-1.739084238
2569,48093,2,0,-100.0,0.143760782,0.0,-100.0
2570,48095,0,0,0.0,0.0,0.0,0.0
2571,48097,4,3,-25.0,0.104131414,0.077397384,-25.673357241
2572,48099,4,3,-25.0,0.0535669,0.0397025,-25.882387973
2573,48101,0,0,0.0,0.0,0.0,0.0
2574,48103,0,0,0.0,0.0,0.0,0.0
2575,48105,0,0,0.0,0.0,0.0,0.0
2576,48107,0,0,0.0,0.0,0.0,0.0
2577,48109,0,0,0.0,0.0,0.0,0.0
2578,48111,0,0,0.0,0.0,0.0,0.0
2579,48113,179,189,5.586592179,0.076287793,0.075040558,-1.634908636
2580,48115,1,0,-100.0,0.072774907,0.0,-100.0
2581,48117,1,1,0.0,0.0523999,0.0520969,-0.578275593
2582,48119,0,0,0.0,0.0,0.0,0.0
2583,48121,55,65,18.181818182,0.084654195,0.086279788,1.920274338
2584,48123,1,0,-100.0,0.0498803,0.0,-100.0
2585,48125,0,0,0.0,0.0,0.0,0.0
2586,48127,0,0,0.0,0.0,0.0,0.0
2587,48129,0,0,0.0,0.0,0.0,0.0
2588,48131,0,0,0.0,0.0,0.0,0.0
2589,48133,2,0,-100.0,0.108125642,0.0,-100.0
2590,48135,12,12,0.0,0.087636018,0.077970683,-11.028953114
2591,48137,0,0,0.0,0.0,0.0,0.0
2592,48139,11,13,18.181818182,0.074630916,0.081598323,9.335818183
