,county_fips,PCT_reduced_lunch_2009,PCT_reduced_lunch_2014,PCT_reduced_lunch_average,PCT_reduced_lunch_change,PCT_free_lunch_2009,PCT_free_lunch_2014,PCT_free_lunch_average,PCT_free_lunch_change
658,17127,7.5798383993843785,0.0,3.79,-7.58,43.24740284724894,60.91954022988506,52.083,17.672
659,17129,5.213032581453634,0.0,2.607,-5.213,21.503759398496243,34.24209378407851,27.873,12.738
660,17131,,1.4856081708449396,,,,44.428969359331475,,
661,17133,4.017270508729116,3.641939812152578,3.83,-0.375,10.024403979725925,18.113858539390453,14.069,8.089
662,17135,8.363481591828048,0.0,4.182,-8.363,33.75186209831879,54.850997087161105,44.301,21.099
663,17137,,0.0,,,,58.724499900970486,,
664,17139,8.627678054429646,5.034722222222222,6.831,-3.593,31.905037637521716,43.57638888888889,37.741,11.671
665,17141,3.711173860427592,3.603116208612854,3.657,-0.108,19.62484872932634,38.75784462237611,29.191,19.133
666,17143,6.523799110722356,1.4494740088407634,3.987,-5.074,44.13951454187623,51.37580098002261,47.758,7.236
667,17145,5.4945054945054945,2.8429282160625444,4.169,-2.652,37.60302197802198,49.040511727078886,43.322,11.437
668,17147,7.081911262798634,2.334869431643625,4.708,-4.747,17.804323094425484,32.35023041474655,25.077,14.546
669,17149,12.142080463936209,6.857142857142858,9.5,-5.285,33.454150054367524,49.67619047619047,41.565,16.222
670,17151,11.732851985559567,7.326007326007327,9.529,-4.407,40.43321299638989,51.098901098901095,45.766,10.666
671,17153,,0.0,,,,82.8159645232816,,
672,17155,,0.0,,,,34.74387527839644,,
673,17157,7.6923076923076925,3.450789793438639,5.572,-4.242,35.23876734885909,45.51640340218712,40.378,10.278
674,17159,,6.239530988274707,,,,51.88442211055276,,
675,17161,7.349139852036723,4.739708124591592,6.044,-2.609,40.46260807558606,52.672620344151596,46.568,12.21
676,17163,5.715509854327335,3.866718681873466,4.791,-1.849,41.70736932305056,50.29488032677789,46.001,8.588
677,17165,7.931570762052877,6.262904335856848,7.097,-1.669,44.012441679626754,56.13672860747878,50.075,12.124
678,17167,4.969369134515119,0.8182025621801349,2.894,-4.151,33.87643378519291,45.58789972943899,39.732,11.711
679,17169,,0.0,,,,49.10790144435004,,
680,17171,6.514994829369184,0.0,3.257,-6.515,25.439503619441574,50.05688282138794,37.748,24.617
681,17173,8.1531268264173,4.271443334481571,6.212,-3.882,29.3687901811806,45.229073372373406,37.299,15.86
682,17175,8.803418803418804,5.7923497267759565,7.298,-3.011,28.717948717948715,39.56284153005464,34.14,10.845
683,17177,6.428369595931054,3.1829838588022326,4.806,-3.245,40.18084204577564,54.86498717755317,47.523,14.684
684,17179,6.603910209992758,3.148761941899006,4.876,-3.455,26.53149891383056,39.59348800935855,33.062,13.062
685,17181,10.453353315848632,0.0,5.227,-10.453,44.62345447733234,62.3025623025623,53.463,17.679
686,17183,8.117355853232382,4.299435889617319,6.208,-3.818,48.77693651718113,61.30507699344412,55.041,12.528
687,17185,8.151305274374002,5.181347150259067,6.666,-2.97,30.04794885455514,46.40184225676454,38.225,16.354
688,17187,8.68670234664471,0.0,4.343,-8.687,40.757513379991764,66.24815361890694,53.503,25.491
689,17189,4.56575682382134,2.8199566160520604,3.693,-1.746,25.359801488833746,36.17136659436009,30.766,10.812
690,17191,9.51830443159923,4.622496147919876,7.07,-4.896,34.45086705202312,47.6502311248074,41.051,13.199
691,17193,6.4811133200795235,3.9623381718320907,5.222,-2.519,34.711729622266404,51.4319340918007,43.072,16.72
692,17195,8.717054661060404,0.0,4.359,-8.717,33.39144703107373,54.217512309997865,43.804,20.826
693,17197,4.708993114670122,2.8777434434672373,3.793,-1.831,20.970876711915988,36.721337453450595,28.846,15.75
694,17199,6.656022353058577,3.620689655172414,5.138,-3.035,37.451352160463024,51.24521072796935,44.348,13.794
695,17201,7.861385310356366,3.0095939019582074,5.435,-4.852,48.3164631085829,63.6658343190082,55.991,15.349
696,17203,4.486355193599086,0.0,2.243,-4.486,16.35947992570367,28.723557346380773,22.542,12.364
697,18001,9.441690019400733,7.987072945521699,8.714,-1.455,29.640008622547963,31.57894736842105,30.609,1.939
698,18003,8.98483080513419,7.160200923059813,8.073,-1.825,40.97980976627418,43.432003113936716,42.206,2.452
699,18005,7.426752632008488,8.968898175681106,8.198,1.542,31.95135885089366,35.27284416941252,33.612,3.321
700,18007,9.480449919657204,10.72961373390558,10.105,1.249,35.24370648098554,37.33905579399141,36.291,2.095
701,18009,11.34020618556701,8.063600227143668,9.702,-3.277,38.635247913598434,45.54230550823396,42.089,6.907
702,18011,5.1702049780380674,5.668914880901562,5.42,0.499,15.556368960468522,15.598053444890292,15.577,0.042
703,18013,14.52873563218391,13.02058401148875,13.775,-1.508,36.367816091954026,41.886069889899474,39.127,5.518
704,18015,10.069571585499817,11.857252494244053,10.963,1.788,30.721347491761257,35.95548733691481,33.338,5.234
705,18017,9.300304215558452,8.961272891023716,9.131,-0.339,38.562943647689416,42.87000900630441,40.716,4.307
706,18019,10.826107899807322,8.948532836516069,9.887,-1.878,36.35597302504817,41.73847228691197,39.047,5.382
707,18021,12.530386740331492,9.942062572421785,11.236,-2.588,36.48618784530387,43.96292004634994,40.225,7.477
708,18023,8.68325146569482,8.194378275369225,8.439,-0.489,40.64332118523213,47.5305701127521,44.087,6.887
709,18025,12.40648379052369,11.975683890577507,12.191,-0.431,47.13216957605985,48.20668693009119,47.669,1.075
710,18027,9.193809193809194,9.452296819787986,9.323,0.258,34.74243474243474,42.77826855123675,38.76,8.036
711,18029,5.385155701240927,5.757687124831557,5.571,0.373,23.062514633575276,30.18498101188289,26.624,7.122
712,18031,8.963210702341136,10.82427536231884,9.894,1.861,34.5819397993311,38.13405797101449,36.358,3.552
713,18033,9.77093309175618,11.614146140085317,10.693,1.843,31.49993529183383,33.32874638778038,32.414,1.829
714,18035,9.626970121097791,8.022563459730492,8.825,-1.604,38.80606097486765,44.042619868379816,41.424,5.237
715,18037,7.855885141541378,8.958103638368247,8.407,1.102,19.517811187864012,24.586549062844544,22.052,5.069
716,18039,10.1374812974621,9.675826888267238,9.907,-0.462,45.422465629675635,43.0036750589655,44.213,-2.419
717,18041,9.090909090909092,9.925293489861259,9.508,0.834,50.85152314703766,54.72251867662753,52.787,3.871
718,18043,5.759247242050616,6.7749769701030065,6.267,1.016,33.47663854639844,36.85620969768026,35.166,3.38
719,18045,10.32258064516129,8.421052631578947,9.372,-1.902,31.21351766513057,38.30220713073005,34.758,7.089
720,18047,8.703220191470844,8.115719406041986,8.409,-0.588,26.523063533507397,32.41167434715822,29.467,5.889
721,18049,9.926821508113267,9.634551495016613,9.781,-0.292,36.111994909322306,39.06976744186046,37.591,2.958
722,18051,7.7750047993856795,8.108651911468813,7.942,0.334,27.106930312919946,30.301810865191147,28.704,3.195
723,18053,8.923675599186346,9.083774769472239,9.004,0.16,42.106659591403556,49.58799293702178,45.847,7.481
724,18055,10.336754907257339,8.79815986198965,9.567,-1.539,33.80154871240771,38.968755990032584,36.385,5.167
725,18057,4.17056543242882,4.095350287575358,4.133,-0.075,9.933736895373041,11.993278359088075,10.964,2.06
726,18059,7.68517803352128,6.309721235094369,6.997,-1.375,16.50575422877887,21.17191818684356,18.839,4.666
727,18061,10.922725790674926,9.942386831275721,10.433,-0.98,29.42614933159439,34.33744855967078,31.882,4.911
728,18063,6.598870056497175,6.891353144158933,6.745,0.292,15.419962335216573,18.908506147609636,17.164,3.489
729,18065,9.182782283218964,8.538042756606028,8.86,-0.645,37.97878976918278,42.94250431549595,40.461,4.964
730,18067,8.054238292827504,7.832916815423063,7.944,-0.221,37.90011855364553,45.04105676544091,41.471,7.141
731,18069,10.297598917822116,9.804280226815438,10.051,-0.493,31.112614135948597,36.69288458020852,33.903,5.58
732,18071,9.832635983263598,10.723514211886306,10.278,0.891,35.37059175134489,42.31983921906403,38.845,6.949
733,18073,10.312612288896874,7.690861226024821,9.002,-2.622,27.54222062522458,33.84731101918014,30.695,6.305
734,18075,11.795580110497237,11.319665030320532,11.558,-0.476,39.33701657458564,42.390990470690156,40.864,3.054
735,18077,10.0,9.607577807848443,9.804,-0.392,41.71610169491525,43.301759133964815,42.509,1.586
736,18079,13.713615940613403,12.90394472921774,13.309,-0.81,41.355733541707366,47.49275685313127,44.424,6.137
737,18081,8.07133737631663,8.933281613653996,8.502,0.862,24.00654324928184,28.611326609775016,26.309,4.605
738,18083,8.875625721986909,9.187547456340168,9.032,0.312,38.043896804004625,43.77372817008352,40.909,5.73
739,18085,9.98542274052478,10.717209759292615,10.351,0.732,36.572724327826364,38.33306042246602,37.453,1.76
740,18087,16.470782982949842,15.589618533356559,16.03,-0.881,37.54345307068366,29.036753178888695,33.29,-8.507
741,18089,6.775499067800464,5.640939030569161,6.208,-1.135,45.14346778227456,51.07607305715733,48.11,5.933
742,18091,8.960227272727273,7.647231174919426,8.304,-1.313,43.16477272727273,46.164664518019336,44.665,3.0
743,18093,9.604365620736699,10.665478312537136,10.135,1.061,33.79263301500682,40.68627450980392,37.239,6.894
744,18095,8.799072720858742,7.566126717244208,8.183,-1.233,43.06808446303482,49.29259790855034,46.18,6.225
745,18097,8.825839873744702,7.046221039165773,7.936,-1.78,51.854551630915566,59.713266743335616,55.784,7.859
746,18099,10.710540115364447,11.063726087486291,10.887,0.353,36.43156790770845,40.98939929328622,38.71,4.558
747,18101,11.023622047244094,9.084836339345358,10.054,-1.939,29.557843731072076,40.14696058784235,34.852,10.589
748,18103,10.754306740257569,9.50264911980858,10.128,-1.252,36.09299213915371,45.18885660570843,40.641,9.096
749,18105,7.803363892297697,6.058673469387755,6.931,-1.745,25.73449794268389,30.874433106575967,28.304,5.14
750,18107,9.137055837563452,8.623298033282904,8.88,-0.514,33.15355329949238,39.51924693225752,36.336,6.366
751,18109,8.918153025504251,8.93250022001232,8.925,0.014,28.19636606101017,36.09962157880841,32.148,7.903
752,18111,10.818837505303351,8.296943231441048,9.558,-2.522,33.6868901145524,44.366812227074234,39.027,10.68
753,18113,12.034347771183231,10.599758486515496,11.317,-1.435,41.12893042050764,40.72185697034751,40.925,-0.407
754,18115,8.666666666666668,8.094645080946451,8.381,-0.572,25.444444444444443,27.770859277708592,26.608,2.326
755,18117,11.680996145864215,10.283796155019836,10.982,-1.397,36.88111473465758,43.393347574000614,40.137,6.512
756,18119,10.43956043956044,8.527422990232909,9.483,-1.912,33.894230769230774,45.94290007513148,39.919,12.049
757,18121,10.121107266435986,7.047872340425531,8.584,-3.073,41.86851211072664,48.847517730496456,45.358,6.979
758,18123,10.369881109643329,7.064471879286695,8.717,-3.305,32.23249669749009,38.9917695473251,35.612,6.759
759,18125,11.138370951913641,10.108303249097473,10.623,-1.03,29.048086359175663,31.614234141309954,30.331,2.566
760,18127,8.095732121775837,6.98790831979787,7.542,-1.108,23.507315851608055,28.377549178848582,25.942,4.87
761,18129,6.406329760081675,6.206318143695834,6.306,-0.2,22.84328739152629,28.906905227844565,25.875,6.064
762,18131,9.581881533101045,10.997679814385151,10.29,1.416,33.75435540069686,36.24129930394432,34.998,2.487
763,18133,10.090174129353233,8.109477952356817,9.1,-1.981,34.483830845771145,38.99307315424903,36.738,4.509
764,18135,10.36036036036036,11.644464859898944,11.002,1.284,40.283140283140284,44.60266421681213,42.443,4.32
765,18137,9.873417721518987,8.688923281008181,9.281,-1.184,28.883774453394707,34.24718107450807,31.565,5.363
766,18139,8.318521151795236,9.37109537692628,8.845,1.053,37.64664059722716,40.2332361516035,38.94,2.587
767,18141,8.648979092798632,8.489316960461071,8.569,-0.16,44.64604474874679,49.437939718061216,47.042,4.792
768,18143,9.852562602387081,8.860116780908859,9.356,-0.992,46.571495436461504,49.86037065244986,48.216,3.289
769,18145,9.0575435836938,8.66738894907909,8.862,-0.39,31.23607287980076,39.04387865655472,35.14,7.808
770,18147,9.277177006260672,7.070405727923627,8.174,-2.207,24.615822424587364,28.01312649164678,26.314,3.397
771,18149,11.113849186791523,9.363909363909364,10.239,-1.75,45.09610645638246,47.037947037947035,46.067,1.942
772,18151,10.188314823756638,11.95065535851966,11.069,1.762,36.81796233703525,34.00154202004626,35.41,-2.816
773,18153,12.913808529674917,10.213940648723257,11.564,-2.7,35.908141962421716,41.200828157349896,38.554,5.293
774,18155,9.428950863213812,9.285714285714286,9.357,-0.143,37.98140770252324,43.506493506493506,40.744,5.525
775,18157,7.764397169767115,6.26041209995616,7.012,-1.504,34.12211236586852,39.2415607189829,36.682,5.119
776,18159,8.136200716845877,8.189820130118637,8.163,0.054,25.519713261648747,31.534634519709147,28.527,6.015
777,18161,11.008039579468152,9.931034482758621,10.47,-1.077,33.58070500927644,34.96551724137931,34.273,1.385
778,18163,9.755991851948165,9.232104121475054,9.494,-0.524,45.577081437177654,49.61822125813449,47.598,4.041
779,18165,9.216589861751153,8.363490148773622,8.79,-0.853,38.886919532080825,41.21431443506232,40.051,2.327
780,18167,10.353440739353067,9.137517035498735,9.745,-1.216,41.12026976395654,47.57609189434746,44.348,6.456
781,18169,10.835008222181619,10.046948356807512,10.441,-0.788,35.46501004933309,39.02347417840375,37.244,3.558
782,18171,8.280254777070063,8.020924149956409,8.151,-0.259,26.751592356687897,31.99651264167393,29.374,5.245
783,18173,8.56418061897514,8.027613412228797,8.296,-0.537,19.512937595129376,23.39250493096647,21.453,3.88
784,18175,11.087236785560808,9.810426540284361,10.449,-1.277,39.27804039535883,42.274881516587676,40.776,2.997
785,18177,10.19898195279963,9.299944144479614,9.749,-0.899,44.85886163813049,51.88046918637125,48.37,7.022
786,18179,8.837596173840716,8.328102113412848,8.583,-0.509,23.851112497400706,28.415986608077006,26.134,4.565
787,18181,11.699556987515102,10.45373665480427,11.077,-1.246,34.393878372935966,37.388790035587185,35.891,2.995
788,18183,9.085133418043203,8.629952988582941,8.858,-0.455,21.807496823379925,23.97582269979852,22.892,2.168
789,19001,10.228509249183896,8.34326579261025,9.286,-1.885,27.63873775843308,35.160905840286055,31.4,7.522
790,19003,13.812154696132598,11.788617886178862,12.8,-2.024,28.7292817679558,35.16260162601626,31.946,6.433
791,19005,11.899515204936096,13.29026303645593,12.595,1.391,35.610401057734684,50.669127826488236,43.14,15.059
792,19007,11.58357771260997,8.548707753479125,10.066,-3.035,35.2394916911046,38.9662027833002,37.103,3.727
793,19009,11.033681765389082,8.04289544235925,9.538,-2.991,22.41579558652729,31.903485254691688,27.16,9.488
794,19011,6.551802312400816,5.187747035573122,5.87,-1.364,20.448877805486283,24.530632411067195,22.49,4.082
795,19013,8.0761616396879,7.127204996165223,7.602,-0.949,34.697798998486086,44.58200942259231,39.64,9.884
796,19015,8.598494049064854,5.56792873051225,7.083,-3.031,24.265241680835558,28.780004949269983,26.523,4.515
797,19017,6.908040870724122,5.537244561634806,6.223,-1.371,13.48289649044869,16.479894528675015,14.981,2.997
798,19019,9.713375796178344,6.837862048372649,8.276,-2.876,20.764331210191084,21.946849805912212,21.356,1.183
799,19021,11.725604892315873,10.158121705797797,10.942,-1.567,44.98803509704866,51.72496406324868,48.356,6.737
800,19023,9.53417501088376,7.83205490512717,8.683,-1.702,18.28471919895516,23.73839321760194,21.012,5.454
801,19025,10.76923076923077,9.343715239154617,10.056,-1.426,23.956043956043956,30.64516129032258,27.301,6.689
802,19027,9.829329962073324,8.699934340118187,9.265,-1.129,22.66118836915297,26.887721602101117,24.774,4.227
803,19029,12.484342379958246,10.799289520426287,11.642,-1.685,29.436325678496868,35.34635879218472,32.391,5.91
804,19031,5.878877400295421,5.186480186480186,5.533,-0.692,17.666174298375186,23.076923076923077,20.372,5.411
805,19033,9.323136999674585,8.920985556499575,9.122,-0.402,29.856817442238853,35.089209855564995,32.473,5.232
806,19035,11.275233874938454,9.12211868563021,10.199,-2.153,25.8985721319547,31.48602256007847,28.692,5.587
807,19037,8.572895277207392,7.766990291262135,8.17,-0.806,20.17453798767967,22.432294328053143,21.303,2.258
808,19039,11.484098939929329,11.448196908986835,11.466,-0.036,35.68904593639576,44.819690898683454,40.254,9.131
809,19041,10.25968497232865,10.173068805403124,10.216,-0.087,28.480204342273307,35.03588011819333,31.758,6.556
810,19043,11.918892185954501,8.5995085995086,10.259,-3.319,25.71711177052423,25.470925470925472,25.594,-0.246
811,19045,8.465674627985495,6.707635983263599,7.587,-1.758,33.137426534950606,36.62395397489539,34.881,3.487
812,19047,9.75609756097561,11.136662286465178,10.446,1.381,43.609756097560975,51.708278580814714,47.659,8.099
813,19049,5.247597930524759,4.472568655157584,4.86,-0.775,16.585365853658537,18.82410763654236,17.705,2.239
814,19051,8.887043189368772,,,,27.99003322259136,,,
815,19053,11.754966887417218,13.34971334971335,12.552,1.595,42.21854304635762,47.583947583947584,44.901,5.365
816,19055,9.507286606523248,9.673613841918993,9.59,0.166,22.414989590562108,26.504128981517894,24.46,4.089
817,19057,7.610043397396156,5.982263640462949,6.796,-1.628,37.988220706757595,43.60438899744476,40.796,5.616
818,19059,9.621864470235867,8.148148148148149,8.885,-1.474,19.168850617746163,24.268077601410933,21.718,5.099
819,19061,9.492598865895868,6.740931162524993,8.117,-2.752,27.42469990426394,28.10625535561268,27.765,0.682
820,19063,14.310954063604239,8.065532451165721,11.188,-6.245,31.15429917550059,36.42091997479521,33.788,5.267
821,19065,10.943499725726824,10.302318755503375,10.623,-0.641,29.566648381788262,36.54241267977693,33.055,6.976
822,19067,9.979879275653923,7.03125,8.506,-2.949,29.376257545271628,36.51315789473684,32.945,7.137
823,19069,8.746666666666666,8.137044967880087,8.442,-0.61,34.61333333333334,41.434689507494646,38.024,6.821
824,19071,9.186351706036746,6.5625,7.874,-2.624,32.72090988626422,35.390625,34.056,2.67
825,19073,9.458618543870566,10.355987055016183,9.907,0.897,29.807093963907903,37.92880258899676,33.868,8.122
826,19075,7.695873898933704,6.073059360730594,6.884,-1.623,18.127028280018546,21.050228310502284,19.589,2.923
827,19077,8.218549127640037,7.492931196983978,7.856,-0.726,25.068870523415974,29.924599434495757,27.497,4.856
828,19079,10.056285178236397,6.562380770698207,8.309,-3.494,25.25328330206379,36.93246852346433,31.093,11.679
829,19081,9.976662777129523,7.484276729559748,8.73,-2.492,24.620770128354728,28.11320754716981,26.367,3.492
830,19083,9.572589191098551,7.483443708609272,8.528,-2.089,26.810314376545392,32.41721854304635,29.614,5.607
831,19085,8.653846153846153,8.435159637366969,8.545,-0.219,24.223372781065088,27.867560110366576,26.045,3.644
832,19087,8.147808124856553,7.424666045355701,7.786,-0.723,30.41083314207023,37.061199130164646,33.736,6.65
833,19089,13.26923076923077,12.548764629388817,12.909,-0.72,22.884615384615383,31.339401820546165,27.112,8.455
834,19091,9.27968851395198,7.229686500319897,8.255,-2.05,27.44970798182998,32.37364043506078,29.912,4.924
835,19093,7.816482582837724,8.921933085501859,8.369,1.105,24.723874256584537,27.416356877323423,26.07,2.692
836,19095,6.19030774672798,5.322924059616749,5.757,-0.867,19.950477538026178,23.278921220723916,21.615,3.328
837,19097,10.040410320174075,7.390217779364512,8.715,-2.65,28.131799813490833,33.34523384505534,30.739,5.213
838,19099,7.848837209302325,6.9824133728016715,7.416,-0.866,27.41108071135431,33.31011666376458,30.361,5.899
839,19101,9.109477124183005,7.670221493027071,8.39,-1.439,29.330065359477125,31.58326497128794,30.457,2.253
840,19103,4.496773764385019,3.8293662340685564,4.163,-0.667,22.81647043171689,25.93260781004481,24.375,3.116
841,19105,9.969481180061038,7.900903916973552,8.935,-2.069,24.44896575110207,32.54101104787412,28.495,8.092
842,19107,8.449612403100776,7.627118644067797,8.038,-0.822,21.86046511627907,26.610169491525426,24.235,4.75
843,19109,12.609117361784675,10.16280217069561,11.386,-2.446,26.04267701260912,28.071040947212627,27.057,2.028
844,19111,9.358544758257539,8.861514007550168,9.11,-0.497,42.81953087601723,44.36717663421418,43.593,1.548
845,19113,6.073690270581462,5.168328833544548,5.621,-0.905,24.530800230282097,29.47269822028762,27.002,4.942
846,19115,11.848862802641232,7.511165245635404,9.68,-4.338,42.07630227439472,44.82338611449452,43.45,2.747
847,19117,11.489645958583834,5.2356020942408374,8.363,-6.254,37.74215096860388,47.4943904263276,42.618,9.752
848,19119,10.048102618920364,6.723484848484848,8.386,-3.325,17.47728487439872,20.359848484848484,18.919,2.883
849,19121,7.687614399023795,6.251878569281636,6.97,-1.436,19.95118974984747,23.92545837090472,21.938,3.974
850,19123,9.910384818133895,7.112970711297072,8.512,-2.797,31.94517659462309,37.56034760218861,34.753,5.615
851,19125,8.422530268468153,5.816473988439307,7.12,-2.606,22.056501140550974,25.108381502890175,23.582,3.052
852,19127,8.54363456929367,8.28007779938872,8.412,-0.264,45.59424784999295,49.81939427618783,47.707,4.225
853,19129,9.679690249912003,8.223024468511833,8.951,-1.457,24.780007039774727,27.958283192940232,26.369,3.178
854,19131,7.706885660138976,8.836075563680684,8.271,1.129,19.204042956411875,22.120658135283364,20.662,2.917
855,19133,12.677966101694915,12.421929215822345,12.55,-0.256,33.016949152542374,39.76405274115198,36.391,6.747
856,19135,8.706896551724137,6.316652994257588,7.512,-2.39,28.10344827586207,30.680885972108285,29.392,2.577
857,19137,8.205635195254573,8.606329816768463,8.406,0.401,36.628769154720715,43.586896168795114,40.108,6.958
858,19139,8.289169724147301,7.690246516613077,7.99,-0.599,38.67373284413643,42.71168274383709,40.693,4.038
859,19141,10.346320346320347,9.736842105263158,10.042,-0.609,21.341991341991342,29.69298245614035,25.517,8.351
860,19143,5.962732919254658,8.262454434993925,7.113,2.3,24.720496894409937,31.470230862697445,28.095,6.75
861,19145,9.025133282559025,7.2734196496572725,8.149,-1.752,31.835491241431836,32.86367098248286,32.35,1.028
862,19147,13.742494996664442,10.732984293193718,12.238,-3.01,23.215476984656437,28.992146596858635,26.104,5.777
863,19149,7.214477867449254,6.622839055271487,6.919,-0.592,15.700660308143801,22.814706598490382,19.258,7.114
864,19151,9.990108803165183,7.511737089201878,8.751,-2.478,32.146389713155294,44.60093896713615,38.374,12.455
865,19153,7.375965690450313,6.609537411727366,6.993,-0.766,32.49713597509032,37.9248327117882,35.211,5.428
866,19155,10.120585701981051,5.773338359090338,7.947,-4.347,37.061646363971946,35.664028144239225,36.363,-1.398
867,19157,9.384775808133472,8.528784648187633,8.957,-0.856,23.07959680222454,25.55081734186212,24.315,2.471
868,19159,8.551724137931034,8.01068090787717,8.281,-0.541,34.89655172413793,38.184245660881174,36.54,3.288
869,19161,11.304347826086957,11.795166858457998,11.55,0.491,26.20289855072464,31.185270425776757,28.694,4.982
870,19163,6.658254156769597,4.024195885250652,5.341,-2.634,34.11149049881235,35.18545349174153,34.648,1.074
871,19165,9.367214748380666,8.929477422628107,9.148,-0.438,18.036870951669158,24.708269913749366,21.373,6.671
872,19167,11.30215497478221,9.644351464435147,10.473,-1.658,21.61852361302155,29.518828451882843,25.569,7.9
873,19169,4.531307213474918,4.333569656150301,4.432,-0.198,17.347125595020138,20.595533498759306,18.971,3.248
874,19171,9.166666666666666,8.799999999999999,8.983,-0.367,27.1,37.46086956521739,32.28,10.361
875,19173,12.20268872802482,9.595959595959595,10.899,-2.607,37.33195449844881,39.7979797979798,38.565,2.466
876,19175,11.41304347826087,9.518935516888433,10.466,-1.894,35.97826086956522,43.65404298874104,39.816,7.676
877,19177,11.864406779661017,11.933701657458563,11.899,0.069,31.13291703835861,31.38121546961326,31.257,0.248
878,19179,8.064228367528992,7.064415669562367,7.564,-1.0,34.290811775200716,46.05802327487297,40.174,11.767
879,19181,7.18338629142079,5.400861616055479,6.292,-1.783,14.990921470721744,18.987075759167805,16.989,3.996
880,19183,8.555182217627294,7.8866768759571215,8.221,-0.669,26.208322563970015,27.69270035732517,26.951,1.484
881,19185,12.475633528265107,10.87866108786611,11.677,-1.597,36.74463937621832,42.67782426778243,39.711,5.933
882,19187,10.405432394647493,10.649146891547362,10.527,0.244,37.62732174955063,46.75426554226319,42.191,9.127
883,19189,6.644655385885266,11.642411642411643,9.144,4.998,24.7214197276104,28.024948024948028,26.373,3.304
884,19191,8.219645293315143,9.909255898366606,9.064,1.69,18.21282401091405,17.858439201451905,18.036,-0.354
885,19193,8.1640625,9.372029301571324,8.768,1.208,41.25,48.87882346362467,45.064,7.629
886,19195,10.261780104712042,8.085977482088024,9.174,-2.176,21.98952879581152,28.35209825997953,25.171,6.363
887,19197,10.698425514735566,7.747543461829176,9.223,-2.951,33.18530480419863,43.046107331821624,38.116,9.861
888,20001,13.554757630161578,14.422638064810588,13.989,0.868,43.85098743267504,45.91510725696029,44.883,2.064
889,20003,14.10635155096012,11.076443057722308,12.591,-3.03,38.70014771048744,39.0015600624025,38.851,0.301
890,20005,12.443716741711011,12.287581699346404,12.366,-0.156,47.23700368399509,52.02614379084968,49.632,4.789
891,20007,13.306451612903224,12.972972972972974,13.14,-0.333,28.763440860215056,27.7027027027027,28.233,-1.061
892,20009,10.392340028024288,11.963470319634704,11.178,1.571,43.57776739841196,50.93607305936073,47.257,7.358
893,20011,12.520325203252034,11.186440677966102,11.853,-1.334,47.642276422764226,49.110169491525426,48.376,1.468
894,20013,13.46938775510204,11.700680272108844,12.585,-1.769,44.965986394557824,49.45578231292517,47.211,4.49
895,20015,8.889044550294201,6.147335597750431,7.518,-2.742,20.818156346315494,21.008964864413386,20.914,0.191
896,20017,11.455847255369928,8.98876404494382,10.222,-2.467,23.86634844868735,27.52808988764045,25.697,3.662
897,20019,16.370808678500985,13.580246913580247,14.976,-2.791,41.61735700197239,50.970017636684304,46.294,9.353
898,20021,13.385633733758272,11.254184908575843,12.32,-2.131,46.138759499877416,51.7383466391965,48.939,5.6
899,20023,11.1368909512761,11.502347417840376,11.32,0.365,33.64269141531322,37.558685446009385,35.601,3.916
900,20025,13.147410358565736,9.247311827956988,11.197,-3.9,30.677290836653388,40.0,35.339,9.323
901,20027,13.377049180327868,13.675213675213676,13.526,0.298,24.59016393442623,29.629629629629626,27.11,5.039
902,20029,15.143603133159269,16.400277970813065,15.772,1.257,38.838120104438644,37.24808895066018,38.043,-1.59
903,20031,11.646837820914214,11.499364675984753,11.573,-0.147,28.428303068252976,29.860228716645487,29.144,1.432
904,20033,6.9364161849710975,16.0,11.468,9.064,23.98843930635838,22.285714285714285,23.137,-1.703
905,20035,12.046014790468366,11.542783753411461,11.794,-0.503,43.35250616269516,52.12714721464119,47.74,8.775
906,20037,10.761202087457262,8.040960214873257,9.401,-2.72,48.9472737088357,51.183481618264224,50.065,2.236
907,20039,17.5531914893617,15.126050420168067,16.34,-2.427,27.659574468085108,28.011204481792717,27.835,0.352
908,20041,16.265060240963855,13.804173354735152,15.035,-2.461,27.32749178532311,36.86463349384697,32.096,9.537
909,20043,11.520428667113194,13.001383125864455,12.261,1.481,30.475552578700604,41.77040110650069,36.123,11.295
910,20045,8.350670779826386,8.356694700307035,8.354,0.006,24.628739507855656,30.750233613669735,27.689,6.121
911,20047,11.471861471861471,14.018691588785046,12.745,2.547,41.55844155844156,40.654205607476634,41.106,-0.904
912,20049,15.30398322851153,8.617234468937877,11.961,-6.687,48.63731656184486,54.90981963927856,51.774,6.273
913,20051,10.304709141274238,11.488250652741515,10.896,1.184,28.310249307479225,27.65013054830287,27.98,-0.66
914,20053,14.133900106269925,14.634146341463413,14.384,0.5,33.793836344314556,29.471544715447155,31.633,-4.322
915,20055,12.837417589252395,12.481255046718191,12.659,-0.356,53.61363353650952,57.60756719344792,55.611,3.994
916,20057,12.698650674662668,10.713821349629438,11.706,-1.985,61.97901049475263,68.88571057079703,65.432,6.907
917,20059,10.842600513259196,11.451398135818907,11.147,0.609,37.68177929854576,44.31868619618287,41.0,6.637
918,20061,16.942384483742156,20.94766430196761,18.945,4.005,35.6531660011409,41.22607415339312,38.44,5.573
919,20063,10.093896713615024,12.882096069868995,11.488,2.788,22.769953051643192,24.23580786026201,23.503,1.466
